Date,Open,High,Low,Close,Volume
2009-03-09,372.4998,373.1496,350.1996,353.3994,458304
2009-03-06,376.9998,382.9494,375.9996,378.2994,638269
2009-03-05,381.9996,384.9996,374.9994,377.6496,431892
2009-03-04,384.9996,389.4996,381.4998,385.3494,517644
2009-03-03,380.3496,391.8996,380.3496,385.5498,1227301
2009-03-02,377.0994,388.9998,372.9996,377.0496,514128
2009-02-27,384.9996,392.9994,368.1996,383.4498,1266145
2009-02-26,396.0996,399.9996,383.0496,386.8998,3679204
2009-02-25,411.9996,411.9996,400.0494,402.9498,2915679
2009-02-24,404.9994,412.9998,404.9994,406.6494,238044
2009-02-20,408.8994,414.9498,404.0496,412.2996,424188
2009-02-19,417.2496,417.9996,410.2494,412.1496,715501
2009-02-18,403.9998,422.8998,399.9996,416.5494,1938290
2009-02-17,397.9998,400.6998,390.9996,394.9998,632521
2009-02-16,404.8998,405.9996,394.9998,396.5994,237600
2009-02-13,411.0498,415.3494,407.1498,408.8994,428004
2009-02-12,412.9998,413.8998,405.0498,407.6994,810061
2009-02-11,402.9996,411.8994,400.9998,410.6496,1195573
2009-02-10,399.9996,403.9998,391.8498,401.2998,1191313
2009-02-09,390.9996,400.9998,385.9998,398.1498,721729
2009-02-06,392.9994,392.9994,386.9994,391.1994,697033
2009-02-05,389.9994,394.8996,385.9998,388.0998,618397
2009-02-04,386.9994,392.1498,386.5494,387.9498,1018609
2009-02-03,385.7994,390.4494,381.0996,387.3996,1085965
2009-02-02,384.9996,391.8996,378.9996,381.5994,1063453
2009-01-30,387.9996,395.3496,383.9994,391.6998,2845215
2009-01-29,372.4998,391.9998,367.9998,388.9998,3252951
2009-01-28,385.6494,388.9998,375.5496,378.5496,1777394
2009-01-27,369.9996,388.4994,362.4996,384.3498,1015069
2009-01-23,383.5998,385.6494,362.5998,365.8494,1158493
2009-01-22,384.9996,389.9496,379.3494,385.5996,1013569
2009-01-21,389.9496,394.9494,385.0494,386.4498,927457
2009-01-20,379.9998,396.3996,378.9996,392.8494,4941521
2009-01-19,386.9994,390.9996,380.0994,384.0996,1591442
2009-01-16,381.0996,386.4996,378.9996,384.4494,1010677
2009-01-15,369.9996,380.3994,368.1498,376.2996,1556353
2009-01-14,374.3994,379.2498,370.4994,373.0494,830749
2009-01-13,364.9998,379.2498,362.9994,376.1496,1598966
2009-01-12,377.9994,380.9994,358.5996,361.8498,748249
2009-01-09,368.9994,381.9996,364.9998,380.7996,2702295
2009-01-07,375.2496,376.9998,357.9996,366.6498,945073
2009-01-06,356.3496,379.7994,354.9996,372.8994,2527430
2009-01-05,362.2494,365.9994,350.9994,358.3998,1960730
2009-01-02,361.9998,368.5998,360.2496,363.5496,1686206
2009-01-01,376.9998,376.9998,357.3498,359.6994,2653143
2008-12-31,386.9994,387.9996,373.2498,375.9498,2203802
2008-12-30,374.9994,387.8994,368.4996,384.6996,2709147
2008-12-29,369.9996,381.9996,366.2496,379.7994,1312201
2008-12-26,387.9996,395.9994,372.4998,374.4996,1794926
2008-12-24,368.1996,387.0498,366.9996,384.8994,5257817
2008-12-23,367.7496,380.9994,358.4994,366.1494,3598515
2008-12-22,386.2494,386.2494,360.0498,366.3996,1846850
2008-12-19,370.4994,387.9996,370.2498,385.1496,2964051
2008-12-18,351.2496,381.9996,351.2496,368.5998,6577266
2008-12-17,351.9996,354.4494,344.0994,349.4496,1237297
2008-12-16,347.9994,353.4498,340.2498,347.6496,562777
2008-12-15,344.9994,354.9996,342.2994,346.3494,805597
2008-12-12,318.9996,353.9994,314.1996,342.5994,3134199
2008-12-11,334.9998,336.7998,321.3498,324.0498,1467601
2008-12-10,322.1994,338.9994,321.1998,335.5998,1039813
2008-12-08,335.9994,346.7994,322.9998,326.1498,3526707
2008-12-05,359.9994,365.8998,333.9996,340.2996,1814066
2008-12-04,362.4996,366.3498,355.9998,362.9994,713053
2008-12-03,364.9998,366.3996,352.9998,358.3998,620497
2008-12-02,362.9994,369.7998,355.9998,362.4996,1508365
2008-12-01,355.9998,375.6996,355.9998,364.4496,973801
2008-11-28,346.9998,366.8994,340.9998,354.0996,1610942
2008-11-26,329.9994,352.9998,328.1496,350.0496,1287805
2008-11-25,337.7496,344.9994,326.4996,333.3498,950713
2008-11-24,329.9994,341.8494,320.7498,336.8496,2274650
2008-11-21,323.9994,330.4998,317.2494,327.4494,1249465
2008-11-20,304.9998,318.9996,298.9998,312.4998,1304077
2008-11-19,319.9998,321.9996,312.0000,315.4998,983965
2008-11-18,322.9998,329.8998,316.6494,317.6994,2861127
2008-11-17,317.1996,326.9994,313.9998,324.9498,1606862
2008-11-14,315.0498,324.9996,308.4996,312.7998,1340449
2008-11-12,301.9500,321.3996,300.9996,312.9498,2596262
2008-11-11,319.9998,330.8994,300.0000,303.0498,1775066
2008-11-10,339.9996,339.9996,315.0996,320.5494,1215085
2008-11-07,310.0998,338.9994,310.0998,332.1498,1648046
2008-11-06,309.9996,316.8498,297.9996,310.8498,2546582
2008-11-05,325.9998,326.9994,310.9998,316.6998,744865
2008-11-04,309.9996,324.9996,304.9998,323.8494,1020853
2008-11-03,288.9996,309.9996,284.4000,303.0498,934597
2008-10-31,304.8000,309.9996,279.9996,286.2000,2361134
2008-10-29,297.0000,312.0000,279.9996,308.1498,1902566
2008-10-27,273.0000,280.0998,227.0496,273.8496,1053001
2008-10-24,294.9996,300.0000,276.0000,281.4498,1782614
2008-10-23,319.9998,331.8498,266.1996,301.2498,4124632
2008-10-22,349.9998,360.9996,318.9996,322.8498,4715225
2008-10-21,357.7998,357.7998,343.9998,351.4998,645577
2008-10-20,368.9994,368.9994,350.0496,354.8994,1400113
2008-10-17,351.9996,376.8996,348.9996,353.4996,3759880
2008-10-16,345.0996,358.9998,320.9994,351.6498,2853615
2008-10-15,348.9996,357.8994,346.0998,350.5494,1904366
2008-10-14,361.9998,361.9998,344.5998,348.9498,1063273
2008-10-13,333.9996,354.9996,326.9994,354.2994,956017
2008-10-10,338.9994,344.9994,317.9994,337.7994,1205917
2008-10-08,371.9994,372.2994,334.9998,340.4994,1915358
2008-10-07,384.9996,384.9996,367.0494,373.4994,3445923
2008-10-06,372.9996,382.9998,371.9994,379.6998,3423387
2008-10-03,365.4996,375.4998,362.9994,371.1498,2323526
2008-10-01,357.9996,365.9994,346.0998,362.3994,9991870
2008-09-30,337.9998,363.9996,335.9994,360.4998,2916795
2008-09-29,343.7994,345.4998,328.9998,341.3994,1916210
2008-09-26,340.7994,344.8998,325.8996,336.3498,6541398
2008-09-25,355.9998,355.9998,337.0494,341.3496,3439683
2008-09-24,345.9996,354.9996,341.9994,347.8494,1621478
2008-09-23,335.6994,349.8996,323.9994,345.5496,1660130
2008-09-22,339.9996,341.9994,331.3494,337.0998,754213
2008-09-19,351.9996,354.7998,331.4994,346.0494,13231309
2008-09-18,327.9996,353.9994,310.9998,348.7494,1904714
2008-09-17,359.9994,363.7998,332.9994,337.7994,1457917
2008-09-16,337.9998,374.4996,335.9994,361.5996,8128736
2008-09-15,348.9996,350.9994,332.0496,347.4498,2028338
2008-09-12,350.9994,353.9994,340.9998,345.3498,2125598
2008-09-11,349.9998,349.9998,339.0996,347.7996,790693
2008-09-10,353.9994,362.9994,344.9994,348.7998,3054327
2008-09-09,349.9998,359.9496,348.4998,353.2494,2532566
2008-09-08,361.9998,369.9996,342.9996,345.1998,2761047
2008-09-05,324.9996,362.3496,320.2494,357.9498,6680250
2008-09-04,318.9996,331.9998,308.0496,329.3994,2062466
2008-09-02,318.7998,324.7998,309.0000,318.8496,2112818
2008-09-01,298.9998,304.9998,292.2996,301.3998,266052
2008-08-29,294.0000,304.9998,291.9996,303.3498,643201
2008-08-28,295.1496,301.9998,280.2498,285.6996,832345
2008-08-27,297.0000,300.9996,292.9998,298.8000,493404
2008-08-26,289.9998,301.9998,289.9998,298.8000,576061
2008-08-25,300.0000,308.6496,295.2498,297.9996,371208
2008-08-22,294.9996,294.9996,285.0996,292.3500,480720
2008-08-21,313.8996,313.8996,298.9998,300.9000,377712
2008-08-20,312.9996,318.9996,311.0496,315.6498,283284
2008-08-19,305.1996,314.4996,302.8500,312.7500,375192
2008-08-18,314.9994,316.4994,304.9998,309.0498,436116
2008-08-14,319.7994,320.9496,313.5000,316.1496,271968
2008-08-13,326.9994,326.9994,318.9996,322.8498,268416
2008-08-12,323.4996,329.1996,322.3998,326.6496,1102177
2008-08-11,319.9998,328.4994,316.4994,320.0496,3321663
2008-08-08,324.9996,329.8998,312.6000,317.9496,793381
2008-08-07,334.9998,334.9998,323.9994,328.9998,470136
2008-08-06,344.9496,347.9994,330.9996,333.6996,3265191
2008-08-05,331.2996,338.9994,325.0998,336.2496,4515532
2008-08-04,328.9998,334.9998,325.0998,327.5994,418560
2008-08-01,324.9996,335.4996,322.1496,334.7496,2138654
2008-07-31,324.5994,330.4998,317.9994,327.2994,612409
2008-07-30,314.9994,329.9994,314.9994,328.7496,801901
2008-07-29,319.9998,319.9998,304.9998,310.0500,2047310
2008-07-28,321.9996,326.8998,316.5498,325.6998,748489
2008-07-25,313.9998,321.9996,300.0000,319.7496,977077
2008-07-24,314.9994,321.9996,309.0000,316.1994,2207930
2008-07-23,294.9996,312.0000,294.9996,309.2496,1623638
2008-07-22,265.5000,294.9498,265.5000,289.6998,751333
2008-07-21,288.0000,288.9000,274.9998,277.5000,690205
2008-07-18,279.9996,285.3000,275.1996,283.9500,1340341
2008-07-17,258.0000,276.0000,258.0000,274.6998,1112881
2008-07-16,249.0000,258.9000,247.9998,252.5496,645889
2008-07-15,250.9998,250.9998,241.9998,245.0496,486168
2008-07-14,252.0996,259.9998,247.0998,255.4998,1876874
2008-07-11,275.4996,276.0000,252.9996,255.3498,1341073
2008-07-10,270.0000,279.9996,265.5000,277.7496,913057
2008-07-09,256.9998,272.1000,256.0998,270.0000,1170817
2008-07-08,234.9996,253.9500,230.1996,251.4000,1663514
2008-07-07,231.9996,240.9996,229.9998,238.2000,608293
2008-07-04,225.0000,235.8996,218.1000,228.3000,638341
2008-07-03,217.9998,231.9996,205.9998,225.9000,1940618
2008-07-02,220.9998,231.9498,208.1496,224.7996,622981
2008-07-01,229.0998,229.0998,215.1996,217.8996,671317
2008-06-30,235.9998,248.7996,226.1496,231.3498,1808942
2008-06-27,261.0000,262.9998,243.0000,246.9000,7351783
2008-06-26,274.9998,274.9998,264.9996,269.4000,758617
2008-06-25,258.0000,276.7998,256.0500,270.2496,1217329
2008-06-24,264.9996,267.0000,254.1000,263.6496,1255225
2008-06-23,260.1000,268.4496,250.2498,265.9500,1576838
2008-06-20,271.9998,274.8000,256.0998,264.9996,3125847
2008-06-19,277.9998,277.9998,264.9996,267.7500,989449
2008-06-18,282.0000,288.0000,278.4996,280.3500,1662614
2008-06-17,274.9998,282.0000,272.1996,280.7496,2137766
2008-06-16,269.7000,278.4996,268.9998,275.8500,705337
2008-06-13,270.0000,273.9000,260.2998,266.8500,1574726
2008-06-12,265.9998,273.9996,261.9996,268.9998,2154890
2008-06-11,288.9996,290.9496,269.2500,273.1998,2679243
2008-06-10,277.9998,289.9998,274.9998,284.6496,2402642
2008-06-09,289.9998,297.0996,267.0000,278.4000,3297615
2008-06-06,303.9996,309.6996,294.1998,299.6496,3422871
2008-06-05,327.6498,332.4996,298.9998,301.3500,9343641
2008-06-04,357.9996,371.5998,320.1498,324.0498,10832638
2008-06-03,344.9994,354.8994,341.9994,351.5994,1500709
2008-06-02,364.9998,364.9998,345.1494,348.8496,918997
2008-05-30,364.9998,365.9994,352.9998,357.6996,935341
2008-05-29,359.9994,374.4996,355.0494,358.8996,3019407
2008-05-28,354.9996,359.9994,350.5998,358.3998,599269
2008-05-27,350.4996,356.4996,346.9998,349.1994,1020865
2008-05-26,354.9996,364.9998,344.9994,348.8496,1001221
2008-05-23,356.9994,369.2994,349.9998,359.1996,3855112
2008-05-22,348.9996,353.6496,338.0496,346.1994,2159534
2008-05-21,342.9996,358.7994,339.0498,356.0496,1023781
2008-05-20,353.9994,356.9994,340.2498,349.0998,1178869
2008-05-16,342.9996,362.9994,337.9998,357.9996,1738754
2008-05-15,340.9998,344.7996,330.3996,339.0498,1046869
2008-05-14,350.4996,350.4996,333.9996,338.9994,2296214
2008-05-13,364.8996,365.4498,345.0498,348.4998,1401397
2008-05-12,369.9996,372.4998,351.9996,358.0998,1329805
2008-05-09,381.1494,387.6996,373.0494,374.8998,533821
2008-05-08,375.0996,388.4994,370.2996,384.5496,1749158
2008-05-07,395.8998,395.8998,381.9996,382.8498,659617
2008-05-06,397.9998,406.9998,392.9994,395.2494,449544
2008-05-05,406.9998,409.8996,400.9998,401.9994,718657
2008-05-02,414.9996,419.9994,402.9996,406.0494,1993166
2008-04-30,398.8998,411.4998,397.9998,409.5996,999841
2008-04-29,393.8994,399.5994,389.1996,395.6994,612337
2008-04-28,394.9998,396.4998,388.0998,390.3996,309240
2008-04-25,385.7994,394.6998,382.9998,392.5998,814645
2008-04-24,387.9996,390.2994,380.9994,382.3998,582061
2008-04-23,395.9994,398.9994,384.9996,386.8998,712333
2008-04-22,403.9998,403.9998,395.7996,398.3994,340452
2008-04-21,404.9994,408.9996,399.9996,401.7498,270528
2008-04-17,406.8996,407.9994,394.9998,400.7994,438156
2008-04-16,411.9996,413.7996,398.2494,401.1996,457236
2008-04-15,391.4994,410.8494,382.9998,408.4998,659593
2008-04-11,394.6494,398.0994,389.9994,393.3996,531805
2008-04-10,395.9994,412.4994,383.9994,387.4494,3901348
2008-04-09,390.9996,399.9996,385.8996,394.8498,672193
2008-04-08,399.9996,404.9994,391.0998,394.9494,559549
2008-04-07,401.9994,417.4998,398.4996,401.6496,493548
2008-04-04,411.0996,416.9994,399.9996,404.9496,539245
2008-04-03,416.9994,421.9998,408.2994,411.1494,933613
2008-04-02,438.9996,439.7496,415.0998,417.3498,468528
2008-04-01,410.9496,429.9996,409.9998,425.1498,644713
2008-03-31,431.9994,438.9996,406.1496,411.2496,541669
2008-03-28,411.9996,443.7996,405.1998,433.7496,1069261
2008-03-27,406.9998,417.8994,400.1496,411.2496,1176589
2008-03-26,406.9998,413.2494,402.0498,410.0994,631585
2008-03-25,409.8996,417.6996,397.0494,405.9498,936277
2008-03-24,387.9996,408.4998,382.1994,400.9998,1008997
2008-03-19,407.9994,414.9996,376.9998,385.1496,1259485
2008-03-18,394.9998,418.8996,394.0998,405.4998,1796462
2008-03-17,407.9994,413.9994,386.1498,390.0996,1960310
2008-03-14,407.2998,435.7998,404.9994,407.8494,2039906
2008-03-13,421.0998,433.9998,397.9998,407.2998,821953
2008-03-12,448.9998,451.8996,426.9996,428.5998,1026421
2008-03-11,430.9998,447.9498,426.9996,443.5998,681133
2008-03-10,420.9996,443.8998,420.9996,435.8994,752005
2008-03-07,438.0498,447.4998,428.5494,434.9496,782161
2008-03-05,404.9994,453.9996,400.2498,449.6994,1068373
2008-03-04,469.9494,469.9494,431.9994,436.5498,1694102
2008-03-03,449.9994,474.8994,430.9998,467.3994,2468966
2008-02-29,454.9998,468.9996,430.9998,459.9498,2496698
2008-02-28,449.9994,469.6998,448.9998,465.4494,1218613
2008-02-27,456.9996,464.4996,445.0998,449.1498,1050613
2008-02-26,434.9994,458.7996,420.9996,456.4494,1288561
2008-02-25,426.9996,436.9998,421.9998,433.1496,584797
2008-02-22,405.0996,430.8996,405.0996,425.1996,949309
2008-02-21,437.9994,438.4998,410.9994,416.4996,1088761
2008-02-20,448.4496,458.4996,428.4996,430.3494,1218769
2008-02-19,469.9998,482.8494,447.0498,451.2996,1947110
2008-02-18,475.7496,477.9996,459.9996,466.4496,910561
2008-02-15,459.9996,478.9998,449.9994,468.9498,4328524
2008-02-14,429.9996,474.9996,425.2998,464.9994,4126576
2008-02-13,422.4996,431.9994,411.9996,419.4498,587557
2008-02-12,419.9994,434.7498,411.1998,416.7498,428772
2008-02-11,434.4498,439.8498,411.0498,416.7996,724693
2008-02-08,422.9994,440.4996,415.5996,437.2998,934825
2008-02-07,434.4498,439.8996,420.9996,426.3498,1892882
2008-02-06,414.9996,434.8998,401.9994,431.1996,792469
2008-02-05,429.9996,444.9996,425.0994,431.2998,2118758
2008-02-04,399.8994,438.9996,389.9994,432.5496,2925903
2008-02-01,365.9994,394.9998,353.9994,384.6996,1006165
2008-01-31,364.9494,383.6994,355.2498,363.5496,1017973
2008-01-30,382.9998,382.9998,353.2998,360.4494,962389
2008-01-29,401.4498,401.4498,378.9996,383.2998,445896
2008-01-28,404.9994,406.9998,380.9994,392.0994,359004
2008-01-25,408.9996,414.8994,399.9996,408.5994,1563205
2008-01-24,404.9994,425.6994,381.9996,398.3994,1353385
2008-01-23,407.9994,414.9996,374.9994,401.8998,1459213
2008-01-22,389.9994,405.9996,360.0498,396.7998,2277194
2008-01-21,431.9994,431.9994,384.9996,411.3498,866833
2008-01-18,438.9996,455.6994,427.9998,434.1498,913213
2008-01-17,449.9994,461.0994,439.9998,443.1498,2328734
2008-01-16,440.7996,458.8998,429.9996,442.3494,1350553
2008-01-15,473.9994,474.9996,438.2496,440.7996,1595330
2008-01-14,436.2996,470.7996,435.9996,467.0994,2749947
2008-01-11,449.9994,449.9994,419.9994,434.8494,2920419
2008-01-10,466.9998,469.8996,434.9994,438.0498,1406329
2008-01-09,491.9994,494.9994,460.9998,463.4994,3088635
2008-01-08,524.8992,525.9996,485.2494,491.1498,1380025
2008-01-07,495.9996,529.9992,495.9996,523.0998,2099342
2008-01-04,551.9994,559.9992,529.9992,535.8996,1922042
2008-01-03,522.0498,548.6994,504.9996,541.3992,5811450
2008-01-02,519.8994,525.9996,499.9998,515.8494,2881035
2008-01-01,519.7998,519.7998,519.7998,519.7998,2209838
2007-12-31,474.9996,544.9992,473.9994,523.5498,9354897
2007-12-28,464.9994,481.9998,459.9996,472.6494,1914386
2007-12-27,481.9998,485.9994,460.9998,472.4496,2031290
2007-12-26,454.9998,483.4998,448.3494,475.4496,10393234
2007-12-24,441.4494,454.3998,435.9996,450.8496,2220650
2007-12-20,424.4994,435.9498,414.4998,431.9994,1063045
2007-12-19,423.9996,428.5494,411.6498,421.2498,1153765
2007-12-18,397.9998,423.9996,394.9998,418.1994,4245052
2007-12-17,431.9994,439.9998,394.1496,397.1994,3039723
2007-12-14,432.6996,432.6996,413.0994,419.5494,2135882
2007-12-13,441.9498,450.0996,423.9996,428.1498,2995467
2007-12-12,438.9996,451.7994,433.9998,439.3998,4496128
2007-12-11,429.9996,454.3998,421.0494,438.7494,4697008
2007-12-10,424.9998,434.9994,416.9994,425.4996,1033453
2007-12-07,424.9998,429.8994,405.9996,420.6996,760657
2007-12-06,434.9994,439.9998,420.0996,422.7498,1060513
2007-12-05,421.2996,434.8494,421.2996,430.0998,3681364
2007-12-04,397.9998,424.9998,394.9998,419.0496,3130071
2007-12-03,392.2998,407.6994,390.0498,402.9498,1216945
2007-11-30,397.9998,409.9998,382.9998,386.1996,1528105
2007-11-29,394.9998,398.9994,375.0996,383.1498,1562569
2007-11-28,409.4994,417.8496,385.9998,390.0996,1751150
2007-11-27,390.9996,409.9998,389.4996,406.2996,998017
2007-11-26,403.9998,410.6994,388.0494,391.5996,1449301
2007-11-23,399.9996,404.9496,384.1998,398.6994,2079398
2007-11-22,378.9996,399.9996,372.6498,396.4998,1632494
2007-11-21,394.9998,397.9998,378.0996,379.7994,3976060
2007-11-20,400.9998,414.9996,392.1996,398.0994,2542478
2007-11-19,439.9998,469.9998,364.9998,415.4496,2959959
2007-11-16,429.9996,464.9994,419.9994,434.6496,10543774
2007-11-15,361.9998,438.4998,361.9998,426.9996,10810342
2007-11-14,359.9994,369.7998,351.1998,361.7994,1892474
2007-11-13,352.9998,365.8998,349.5996,359.7996,1712138
2007-11-12,346.0998,354.9996,342.1494,350.8998,1329481
2007-11-08,348.9996,355.8996,344.2494,348.0498,1097989
2007-11-07,350.9994,351.9996,342.0996,349.8996,1234513
2007-11-06,350.9994,351.7494,341.9994,343.6998,695425
2007-11-05,343.9998,350.9994,340.9998,344.7498,675217
2007-11-02,337.9998,346.9998,334.9998,342.5994,1242577
2007-11-01,342.9996,346.9998,339.9996,342.9996,374016
2007-10-31,343.9998,349.9998,341.0496,342.8496,397392
2007-10-30,354.9996,354.9996,338.0496,339.6996,2060342
2007-10-29,364.9998,364.9998,345.0498,346.7994,704473
2007-10-26,349.9998,364.8996,341.9994,361.4496,638929
2007-10-25,346.8996,357.9996,340.0494,355.5498,695965
2007-10-24,349.9998,359.9994,342.5496,344.8494,231588
2007-10-23,348.9996,351.8994,338.0994,349.1994,375528
2007-10-22,328.9998,343.9494,321.9996,342.0498,1125721
2007-10-19,340.9998,343.9998,324.0498,326.2998,555901
2007-10-18,355.9998,360.9996,343.9998,347.5494,284628
2007-10-17,326.9994,354.9996,300.0000,351.4494,389124
2007-10-16,361.9998,362.4996,350.0994,352.1994,1306525
2007-10-15,378.9996,379.9998,358.0998,360.1494,1911002
2007-10-12,374.6994,377.9994,365.9994,376.4994,1743470
2007-10-11,370.0998,384.4998,365.9994,374.9994,3766000
2007-10-10,380.8998,384.9996,367.4994,372.0498,605125
2007-10-09,372.4998,390.9996,361.9998,378.7494,1113505
2007-10-08,379.2498,379.2498,367.9998,372.2496,793993
2007-10-05,379.9998,383.4996,368.0994,378.3498,870577
2007-10-04,374.9994,387.9498,367.1496,373.4994,1340305
2007-10-03,374.9994,384.9996,370.9998,380.4996,2936919
2007-10-01,353.9994,373.9998,346.3998,372.8994,1395481
2007-09-28,360.4998,360.9996,349.9998,355.8498,912325
2007-09-27,364.9998,370.9998,351.1998,360.1998,1691654
2007-09-26,351.9996,369.6996,347.0496,364.8498,4164964
2007-09-25,332.9994,392.7996,332.9994,348.4998,15850011
2007-09-24,323.9994,325.9998,321.0996,324.7494,899101
2007-09-21,322.9998,325.4994,318.9996,320.7498,924109
2007-09-20,313.9500,322.8498,312.2496,321.5496,1367293
2007-09-19,315.9996,317.9994,309.0000,310.5498,380988
2007-09-18,307.9998,311.8998,302.2500,310.7496,515184
2007-09-17,309.9000,310.5000,304.9998,306.0996,211128
2007-09-14,314.4000,316.8498,304.9998,306.2496,404712
2007-09-13,309.9996,316.8996,309.0000,310.5996,864229
2007-09-12,324.8994,324.8994,306.9996,309.0498,817969
2007-09-11,316.9998,324.9498,311.1996,320.2494,1448077
2007-09-10,304.9998,316.3998,303.6996,315.0498,1002913
2007-09-07,306.9996,307.9998,303.1998,303.9498,390084
2007-09-06,306.0000,307.6998,303.3498,306.0000,681001
2007-09-05,306.3000,307.5000,302.0496,306.0000,3390291
2007-09-04,303.9000,306.8496,300.9996,306.0498,1615970
2007-09-03,312.0498,314.7996,309.5496,310.8498,780601
2007-08-31,315.9996,317.9994,309.4998,311.0496,587557
2007-08-30,309.9996,314.9994,304.9500,311.5500,597949
2007-08-29,301.5000,311.3496,294.9996,310.3998,1296781
2007-08-28,300.9996,306.9996,300.7500,301.3998,527497
2007-08-27,303.0000,305.4996,297.9996,300.7500,1792094
2007-08-24,303.9000,303.9000,298.5498,300.0498,985861
2007-08-23,303.0000,309.9996,298.0500,299.6496,742585
2007-08-22,309.0000,309.0000,298.9998,300.7500,824845
2007-08-21,311.8500,312.9996,300.0000,301.5000,243924
2007-08-20,313.8000,318.9996,309.4998,310.1496,956197
2007-08-17,316.9998,316.9998,303.0000,308.0496,757873
2007-08-16,317.9994,318.9996,310.9998,316.0494,670741
2007-08-14,321.7998,326.4996,316.0494,325.3998,978709
2007-08-13,316.9998,322.1496,314.9994,319.9494,501576
2007-08-10,306.9996,316.9998,306.0498,315.0498,949045
2007-08-09,327.8994,327.8994,316.2498,317.9496,377940
2007-08-08,316.4994,324.0996,316.0494,322.0494,514260
2007-08-07,315.9996,319.9998,314.9994,315.8994,716497
2007-08-06,305.5998,316.9998,304.9998,310.8000,520021
2007-08-03,307.8996,310.9998,306.4998,307.7496,515892
2007-08-02,310.2498,312.9996,304.9998,305.8998,859993
2007-08-01,312.9996,317.9994,306.0000,307.3998,649693
2007-07-31,307.9998,322.4994,307.0500,320.9994,970489
2007-07-30,312.0000,315.9996,303.0000,304.2498,1714406
2007-07-27,315.0498,320.9994,309.9996,310.6500,647641
2007-07-26,313.9998,319.8996,311.4996,317.7498,953365
2007-07-25,312.0000,316.9998,312.0000,314.4498,456072
2007-07-24,318.9996,330.0996,309.7998,310.8498,577213
2007-07-23,322.9998,323.9994,316.5498,318.0996,724429
2007-07-20,334.4496,338.5998,325.5996,326.7498,520837
2007-07-19,330.9996,335.9994,330.9996,331.9998,102444
2007-07-18,333.9498,333.9498,329.9994,331.2498,83964
2007-07-17,334.3998,335.8494,331.4994,332.5494,772393
2007-07-16,333.1998,337.9998,332.9994,333.8496,159504
2007-07-13,334.9998,339.8994,334.9998,336.4998,379068
2007-07-12,337.9998,341.9994,330.9996,333.0996,949441
2007-07-11,334.9998,339.5994,332.9994,335.7996,578473
2007-07-10,337.2498,339.1494,334.2498,337.1496,282888
2007-07-09,337.0998,338.4996,335.5494,337.1994,168120
2007-07-06,337.9998,340.9494,336.9996,337.9494,1522597
2007-07-05,339.9996,340.9998,334.9998,339.0498,1148245
2007-07-04,339.9996,342.8994,337.4994,340.0998,1363573
2007-07-03,344.8998,349.9998,338.9994,339.7494,637393
2007-07-02,341.9994,344.9994,336.9996,343.0998,790081
2007-06-29,335.4996,341.0496,332.9994,340.0494,772501
2007-06-28,333.9996,338.8998,331.5498,337.1496,535813
2007-06-27,339.9996,339.9996,330.2496,331.1496,350628
2007-06-26,340.9998,343.9998,336.0996,338.3994,343380
2007-06-25,354.1998,354.8994,340.2996,343.3494,509124
2007-06-22,349.9998,354.6996,346.9998,350.9496,1044193
2007-06-21,336.9996,351.9996,331.4994,347.6994,1473409
2007-06-20,334.7496,335.9994,330.5496,332.2494,650125
2007-06-19,329.9994,336.9996,326.9994,332.2998,714517
2007-06-18,332.9994,335.8998,331.1496,334.9494,1293205
2007-06-15,335.9496,336.9996,330.9996,334.4496,469488
2007-06-14,340.7496,340.7496,332.0496,335.0994,336828
2007-06-13,349.9494,349.9494,335.0496,335.8998,328944
2007-06-12,337.8996,347.4498,334.5996,346.2996,770785
2007-06-11,338.1996,342.8994,334.0998,338.1996,1355029
2007-06-08,340.9998,340.9998,329.6994,331.5996,3324747
2007-06-07,339.9996,349.7496,338.3496,345.0498,1332313
2007-06-06,354.4998,354.4998,336.9996,340.8498,3218283
2007-06-05,355.4994,355.4994,344.9994,349.9494,950593
2007-06-04,361.9998,367.9494,352.3998,354.8496,1433197
2007-06-01,365.5998,365.5998,357.0996,358.9494,795145
2007-05-31,354.7998,363.9498,352.4994,359.7996,2256854
2007-05-30,359.9994,359.9994,350.4498,352.7994,1159789
2007-05-29,365.5998,365.5998,355.9494,357.4494,657985
2007-05-28,374.9994,374.9994,360.9996,362.7996,738049
2007-05-25,369.9996,369.9996,360.5994,364.6998,4016692
2007-05-24,384.3996,388.4994,369.9996,370.7994,1144573
2007-05-23,387.9996,399.7998,379.9998,384.3996,1439317
2007-05-22,387.9996,389.9994,383.9994,388.4994,806005
2007-05-21,379.8996,448.0998,374.2998,391.3998,2290406
2007-05-18,374.8998,381.9996,366.9996,375.9498,1129165
2007-05-17,364.9998,381.9996,364.9998,379.5996,2059586
2007-05-16,373.9998,377.4996,362.9994,367.6998,2027474
2007-05-15,368.8494,377.8494,366.0996,374.3496,1209901
2007-05-14,359.9994,371.2494,358.9998,365.9994,833701
2007-05-11,349.4994,357.9996,347.9994,357.2496,916585
2007-05-10,351.0996,359.9994,349.6998,355.0998,1148269
2007-05-09,342.7998,351.4494,339.9996,350.3994,1123033
2007-05-08,350.9994,354.6996,341.4996,342.9996,706129
2007-05-07,338.9994,351.9996,336.9996,350.0496,1026985
2007-05-04,351.9996,351.9996,332.9994,334.6494,5342201
